CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore
9077,57,Male,UK,51817,9,9,16,High,Gold,100.0
9078,46,Female,Germany,111503,10,9,13,Low,Bronze,100.0
9079,33,Male,France,37468,7,5,17,High,Bronze,98.29
9080,55,Male,UK,37609,5,9,5,Low,Bronze,94.4
9081,45,Female,UK,111576,10,9,19,Medium,Silver,100.0
9082,65,Female,Germany,117202,6,2,10,Medium,Bronze,74.26
9083,55,Female,France,101331,8,7,14,Medium,Silver,100.0
9084,48,Female,Germany,66393,2,6,20,High,Bronze,67.32
9085,31,Female,USA,111609,9,8,9,High,Silver,100.0
9086,50,Female,USA,50481,5,4,10,High,Bronze,63.27
9087,26,Female,France,53313,10,3,4,High,Silver,74.58
9088,44,Male,USA,41426,7,2,19,Low,Gold,66.24
9089,41,Male,France,105029,2,5,9,Medium,Silver,73.49
9090,30,Male,USA,100454,10,6,15,Medium,Silver,100.0
9091,43,Male,Canada,95348,8,3,9,Medium,Silver,100.0
9092,46,Female,UK,110535,10,7,11,High,Silver,100.0
9093,68,Male,Germany,36175,10,6,7,Medium,Silver,82.84
9094,66,Male,France,92561,2,4,7,Low,Gold,75.52
9095,60,Male,USA,79380,5,4,12,Medium,Gold,89.99
9096,45,Male,Canada,41632,4,1,15,Medium,Bronze,85.82
9097,45,Female,USA,30777,6,1,5,High,Bronze,68.99
9098,25,Male,Canada,63138,9,1,2,High,Gold,64.63
9099,40,Female,Germany,46485,7,9,9,Medium,Bronze,85.46
9100,46,Female,UK,82394,4,2,13,Medium,Bronze,80.51
9101,22,Male,UK,85540,8,9,15,High,Silver,100.0
9102,59,Female,Canada,34684,9,7,18,Low,Silver,100.0
9103,24,Male,USA,49146,5,6,14,High,Bronze,80.19
9104,59,Female,UK,37138,9,2,5,High,Bronze,85.66
9105,53,Female,USA,114103,7,10,18,Medium,Gold,100.0
9106,58,Female,France,104505,8,6,2,High,Bronze,100.0
9107,44,Male,USA,79630,5,9,19,Low,Bronze,100.0
9108,63,Male,France,37626,1,1,2,Low,Bronze,28.48
9109,19,Male,France,70882,2,5,4,Medium,Gold,66.99
9110,42,Male,UK,84958,8,1,17,Medium,Gold,83.94
9111,26,Female,France,96310,2,2,9,Low,Silver,41.05
9112,44,Male,USA,103222,6,2,4,Low,Silver,88.98
9113,18,Female,Germany,94511,1,7,19,Low,Gold,83.1
9114,40,Female,USA,56022,5,6,11,Medium,Silver,85.09
9115,27,Female,Canada,48787,9,8,15,Low,Bronze,100.0
9116,59,Female,Canada,69665,1,1,20,High,Silver,63.67
9117,69,Female,USA,33253,10,6,13,High,Bronze,100.0
9118,42,Female,Canada,57909,5,10,18,High,Bronze,95.7
9119,20,Female,Germany,98564,1,2,4,Low,Gold,35.04
9120,23,Female,Canada,92528,4,9,6,Low,Gold,100.0
9121,23,Female,UK,60721,4,9,18,Low,Silver,95.76
9122,19,Female,Germany,96114,10,8,16,Low,Bronze,100.0
9123,35,Female,UK,38294,4,7,20,Medium,Bronze,81.42
9124,40,Male,UK,95249,7,8,16,Medium,Silver,100.0
9125,19,Female,Germany,47677,9,10,10,Medium,Bronze,100.0
9126,29,Male,UK,93736,8,2,4,High,Bronze,97.53
9127,39,Male,Canada,67208,5,10,4,High,Gold,100.0
9128,54,Female,USA,53524,9,3,12,Medium,Gold,91.04
9129,37,Female,Germany,48404,9,2,11,Low,Bronze,100.0
9130,56,Female,USA,81406,6,10,9,High,Silver,100.0
9131,41,Female,Germany,75608,5,4,6,High,Silver,73.76
9132,65,Male,Germany,109559,2,8,8,Low,Silver,85.87
9133,37,Male,UK,99881,9,10,15,Medium,Gold,100.0
9134,18,Female,USA,114277,10,7,20,Low,Bronze,100.0
9135,18,Male,Canada,86961,1,4,12,High,Gold,75.61
9136,34,Female,USA,97196,8,6,8,Low,Silver,96.37
9137,18,Female,Germany,82569,3,1,17,High,Silver,53.38
9138,69,Female,Canada,76481,5,3,4,High,Bronze,80.05
9139,62,Male,UK,77633,5,6,6,Medium,Silver,96.86
9140,47,Male,Canada,85442,7,5,11,Medium,Gold,100.0
9141,58,Male,Canada,42122,4,2,4,Low,Gold,54.61
9142,64,Female,USA,91332,1,9,3,High,Bronze,81.04
9143,20,Male,Germany,34310,1,5,16,Medium,Silver,45.49
9144,63,Female,Germany,58605,4,5,19,High,Gold,90.65
9145,28,Female,Germany,56794,2,8,12,High,Gold,76.51
9146,41,Male,France,37006,2,1,11,Low,Silver,48.34
9147,39,Female,UK,49769,2,7,7,Low,Silver,94.68
9148,61,Female,USA,33106,4,2,10,High,Gold,60.07
9149,62,Female,Germany,107038,1,7,1,High,Bronze,97.48
9150,43,Female,Canada,88142,5,5,14,High,Silver,96.36
9151,30,Male,France,48252,8,4,6,High,Gold,84.49
9152,18,Female,UK,50713,2,5,4,High,Bronze,63.68
9153,41,Female,Germany,53762,1,5,2,High,Silver,47.24
9154,27,Female,France,38329,5,7,7,Low,Bronze,84.56
9155,52,Male,UK,96095,2,2,16,Low,Gold,93.7
9156,41,Female,Canada,114804,4,3,13,Medium,Bronze,58.2
9157,45,Female,France,52782,4,4,15,High,Bronze,88.18
9158,53,Male,USA,72815,3,3,2,High,Gold,52.08
9159,33,Female,UK,68254,6,5,3,Low,Silver,81.45
9160,57,Male,France,60375,2,7,18,Low,Bronze,84.69
9161,33,Female,France,113019,1,1,18,High,Gold,40.22
9162,34,Male,UK,79900,1,1,15,Medium,Gold,40.14
9163,68,Female,France,93272,7,7,9,Low,Bronze,100.0
9164,32,Male,France,35593,10,2,14,Medium,Bronze,78.45
9165,33,Male,UK,53342,5,4,11,High,Gold,78.48
9166,32,Female,Canada,54746,5,6,11,Medium,Silver,86.54
9167,51,Female,USA,89199,9,10,2,Low,Gold,100.0
9168,28,Male,UK,58558,7,9,14,Medium,Silver,100.0
9169,18,Female,Germany,81228,9,7,11,High,Silver,100.0
9170,32,Female,France,105933,5,8,6,Medium,Bronze,100.0
9171,43,Male,USA,79692,9,3,16,Medium,Gold,98.63
9172,68,Male,USA,102443,6,10,13,Low,Bronze,100.0
9173,21,Female,UK,100106,1,9,2,Medium,Bronze,80.0
9174,60,Female,Germany,71166,8,9,1,Low,Bronze,100.0
9175,22,Female,Germany,80659,8,5,11,Medium,Gold,70.03
9176,52,Female,Canada,112267,7,7,16,Low,Silver,100.0
9177,30,Male,Germany,60159,5,8,12,High,Bronze,90.93
9178,27,Male,UK,106745,6,10,17,High,Silver,100.0
9179,28,Male,USA,78929,5,8,15,High,Bronze,98.76
9180,35,Male,USA,80622,1,6,11,High,Silver,79.34
9181,51,Female,Germany,51639,2,3,13,Medium,Gold,62.22
9182,56,Male,France,70564,6,1,5,Medium,Silver,68.04
9183,58,Male,Canada,105519,7,1,6,Medium,Gold,100.0
9184,59,Female,Germany,107429,1,3,12,Low,Gold,71.03
9185,67,Female,UK,104079,10,2,17,Medium,Silver,100.0
9186,40,Male,Canada,56711,8,2,11,Low,Bronze,82.53
9187,24,Female,Germany,118452,6,3,12,High,Gold,71.98
9188,56,Male,Canada,96706,5,7,19,Low,Silver,100.0
9189,20,Female,France,98682,10,10,2,High,Silver,100.0
9190,29,Female,UK,77184,3,7,1,High,Gold,72.74
9191,24,Male,Germany,43467,5,3,20,High,Gold,89.23
9192,66,Female,USA,84551,5,3,11,Medium,Silver,100.0
9193,43,Male,UK,66005,9,5,9,Medium,Bronze,100.0
9194,50,Male,France,60923,9,1,17,Medium,Silver,92.04
9195,54,Male,France,56398,8,7,2,Medium,Gold,100.0
9196,65,Female,USA,63734,7,4,12,Medium,Gold,87.83
9197,32,Male,UK,103263,7,9,1,High,Silver,99.75
9198,19,Male,Germany,81074,6,7,3,Medium,Bronze,100.0
9199,58,Male,USA,116489,5,5,10,High,Gold,100.0
9200,24,Male,Germany,38935,3,2,20,Low,Gold,50.49
9201,49,Male,Canada,72754,4,7,15,High,Bronze,89.61
9202,21,Male,Germany,96332,6,6,5,Medium,Gold,85.42
9203,37,Female,Canada,77211,7,10,1,High,Bronze,100.0
9204,67,Male,Germany,56412,2,6,2,High,Silver,64.47
9205,53,Female,Canada,46276,3,7,14,High,Bronze,100.0
9206,49,Female,UK,114912,7,4,8,Low,Silver,91.12
9207,45,Male,France,86565,10,3,8,High,Gold,83.91
9208,30,Female,UK,108812,7,2,9,Medium,Silver,81.97
9209,18,Female,USA,107549,8,9,9,Medium,Bronze,100.0
9210,52,Male,UK,85001,9,5,17,Medium,Silver,100.0
9211,65,Female,UK,62591,9,2,15,Medium,Bronze,100.0
9212,47,Male,France,114810,1,6,18,Low,Bronze,100.0
9213,53,Female,UK,116373,1,5,15,Low,Silver,92.42
9214,42,Male,USA,85833,6,1,7,High,Gold,100.0
9215,33,Female,UK,88089,1,5,10,Medium,Gold,65.46
9216,36,Male,UK,71574,9,7,12,Low,Silver,100.0
9217,18,Male,UK,50603,1,9,16,Low,Bronze,64.19
9218,22,Female,UK,106744,5,3,20,High,Silver,100.0
9219,68,Male,France,58821,1,6,2,Medium,Silver,87.92
9220,39,Male,France,85679,5,4,16,Low,Gold,77.0
9221,41,Female,USA,95513,4,7,7,Low,Bronze,96.87
9222,60,Male,USA,65519,6,3,20,Medium,Silver,72.81
9223,62,Male,USA,45314,8,5,5,Low,Bronze,84.42
9224,69,Female,UK,61467,9,7,5,Medium,Silver,100.0
9225,54,Female,Germany,101058,5,4,5,Medium,Silver,88.68
9226,53,Female,UK,104341,8,8,9,Low,Bronze,100.0
9227,53,Female,Germany,50142,6,1,11,Low,Bronze,66.18
9228,21,Female,USA,86147,8,6,5,Low,Bronze,90.81
9229,53,Female,UK,49503,5,3,7,Low,Bronze,65.22
9230,69,Male,USA,87110,8,8,18,High,Silver,100.0
9231,35,Female,France,41604,6,3,11,Low,Bronze,74.7
9232,67,Female,USA,82190,9,3,10,Medium,Gold,92.65
9233,33,Female,UK,97972,4,4,14,Medium,Silver,81.01
9234,58,Male,France,34650,1,10,8,Medium,Silver,100.0
9235,35,Male,France,110761,1,5,6,High,Bronze,82.39
9236,39,Male,Germany,73108,3,2,4,Low,Gold,61.33
9237,19,Female,Canada,38731,5,8,2,High,Silver,82.24
9238,38,Male,France,47993,10,7,13,High,Gold,100.0
9239,53,Male,Canada,69661,4,8,3,High,Gold,96.72
9240,61,Male,USA,114499,10,8,10,Low,Bronze,100.0
9241,56,Male,USA,113523,10,10,1,Low,Silver,100.0
9242,64,Female,France,84125,8,3,16,High,Gold,99.03
9243,56,Female,Germany,101198,8,4,11,High,Gold,100.0
9244,46,Female,USA,66017,2,9,18,Medium,Bronze,100.0
9245,43,Female,Canada,35587,5,10,12,High,Silver,100.0
9246,38,Female,France,82266,6,4,8,Medium,Gold,76.42
9247,34,Female,France,98440,9,2,6,High,Silver,90.21
9248,33,Male,Germany,104287,2,6,4,Low,Silver,86.65
9249,48,Female,France,119811,9,9,10,Low,Silver,100.0
9250,68,Female,UK,67608,4,10,14,Low,Gold,100.0
9251,26,Female,Canada,36260,7,1,14,Low,Bronze,64.57
9252,48,Female,UK,49434,10,2,1,High,Silver,73.97
9253,31,Female,UK,66318,8,3,5,Low,Gold,72.26
9254,66,Male,Canada,43000,9,10,6,Low,Gold,100.0
9255,54,Male,France,91478,2,6,15,Low,Bronze,85.93
9256,19,Male,France,74192,7,8,8,Medium,Silver,100.0
9257,69,Male,UK,91155,5,8,4,Low,Bronze,100.0
9258,65,Male,Canada,108805,1,7,7,Medium,Gold,79.8
9259,63,Female,USA,44506,1,9,17,Low,Silver,100.0
9260,31,Male,Canada,45104,8,9,1,High,Gold,98.46
9261,50,Male,UK,56317,5,8,10,Low,Gold,100.0
9262,52,Female,Canada,66176,10,2,6,High,Gold,100.0
9263,56,Male,Canada,56199,9,4,12,Low,Bronze,100.0
9264,64,Male,USA,92192,2,7,20,Low,Bronze,72.7
9265,68,Female,Germany,97016,4,1,19,Medium,Gold,84.82
9266,37,Female,Germany,107193,10,6,16,High,Silver,100.0
9267,19,Female,USA,83393,6,6,14,Medium,Silver,97.75
9268,68,Male,Canada,117304,6,6,9,High,Gold,100.0
9269,58,Male,UK,72232,6,4,5,Medium,Bronze,73.61
9270,36,Male,USA,73818,5,10,9,Medium,Bronze,100.0
9271,54,Female,Germany,81587,7,6,8,Medium,Gold,100.0
9272,35,Male,Germany,71514,7,3,20,High,Silver,85.31
9273,33,Male,USA,76238,5,2,11,High,Silver,62.28
9274,21,Male,Canada,33546,10,1,4,High,Silver,68.85
9275,29,Male,France,41752,3,3,9,Medium,Gold,48.36
9276,46,Female,UK,35144,9,4,16,Low,Bronze,100.0
9277,24,Female,France,67079,7,3,16,Medium,Gold,69.6
9278,31,Female,UK,104827,2,7,20,High,Silver,74.68
9279,29,Female,France,68740,3,2,10,Medium,Bronze,56.35
9280,52,Male,France,74304,9,2,3,High,Gold,75.23
9281,22,Female,UK,77041,4,6,7,Medium,Bronze,72.87
9282,34,Male,UK,103371,5,7,17,Medium,Silver,96.34
9283,59,Female,Germany,60221,1,8,8,High,Silver,78.41
9284,49,Female,Canada,93347,4,9,9,High,Bronze,100.0
9285,27,Male,Canada,80243,9,5,15,Low,Bronze,94.97
9286,60,Male,Germany,116084,9,8,1,High,Gold,100.0
9287,34,Female,France,34976,2,6,18,Low,Bronze,51.87
9288,22,Male,UK,86977,2,7,8,Low,Bronze,82.14
9289,62,Female,USA,104027,9,1,12,High,Bronze,100.0
9290,59,Male,France,67402,2,6,12,Medium,Gold,84.96
9291,26,Female,Canada,68056,6,8,12,Low,Bronze,95.26
9292,66,Female,UK,62724,5,5,14,Medium,Gold,98.68
9293,50,Female,Germany,35469,2,9,2,Medium,Bronze,89.02
9294,53,Female,France,41273,7,3,19,High,Gold,84.87
9295,53,Male,USA,100213,9,3,19,Medium,Gold,100.0
9296,35,Male,France,68440,2,10,6,High,Bronze,85.78
9297,26,Female,Germany,48019,2,7,3,High,Gold,66.54
9298,46,Female,USA,57654,5,9,7,Medium,Silver,91.7
9299,67,Female,France,30676,7,6,15,High,Silver,100.0
9300,31,Male,Germany,71187,1,6,2,High,Bronze,47.04
9301,42,Female,France,59617,4,2,16,Medium,Bronze,54.76
9302,32,Male,UK,102897,9,10,15,Low,Silver,100.0
9303,23,Male,France,108803,1,3,8,Medium,Bronze,78.63
9304,59,Female,Germany,113817,7,5,15,Medium,Bronze,100.0
9305,46,Male,Canada,76455,5,2,13,High,Bronze,60.13
9306,32,Female,Germany,113175,3,6,17,Low,Gold,98.52
9307,46,Female,France,93606,5,8,14,Medium,Bronze,100.0
9308,21,Male,UK,98851,5,6,20,Low,Silver,100.0
9309,35,Male,Canada,45030,3,4,11,Medium,Silver,64.03
9310,67,Female,Germany,46648,9,7,3,High,Silver,100.0
9311,66,Male,Canada,69838,10,10,18,Medium,Silver,100.0
9312,61,Male,UK,80644,2,5,3,Medium,Silver,74.15
9313,56,Male,USA,115090,1,3,18,Low,Gold,73.15
9314,33,Female,Canada,115596,8,9,11,Low,Gold,100.0
9315,28,Female,Germany,88001,3,6,19,Low,Bronze,87.7
9316,31,Male,UK,51427,2,6,20,High,Gold,78.29
9317,20,Female,Germany,70093,10,3,15,Low,Gold,100.0
9318,68,Female,UK,38586,1,5,14,Low,Gold,68.12
9319,67,Male,Germany,36809,7,2,11,High,Gold,72.05
9320,59,Male,UK,57859,7,9,11,Medium,Silver,100.0
9321,55,Male,France,89096,4,2,17,High,Gold,84.37
9322,62,Female,Germany,82873,5,4,6,Low,Gold,93.7
9323,59,Female,UK,103375,10,8,18,Medium,Bronze,100.0
9324,35,Male,USA,110437,1,9,6,Medium,Bronze,81.51
9325,37,Female,UK,90696,3,10,2,Low,Gold,100.0
9326,65,Female,USA,92935,1,5,15,High,Gold,77.22
9327,42,Female,Canada,104396,9,10,3,Medium,Gold,100.0
9328,55,Male,UK,31698,10,8,19,High,Gold,100.0
9329,30,Female,Canada,55139,1,3,7,Low,Gold,45.43
9330,21,Female,Canada,100771,7,9,8,Medium,Bronze,100.0
9331,31,Male,France,89888,5,7,19,Low,Bronze,100.0
9332,50,Female,UK,74244,4,6,1,Low,Gold,62.93
9333,45,Female,France,47291,4,2,19,High,Silver,61.26
9334,69,Male,France,85282,4,10,4,Medium,Bronze,100.0
9335,54,Female,Canada,85558,9,9,14,Medium,Silver,100.0
9336,25,Male,Germany,81910,6,9,17,High,Gold,100.0
9337,61,Female,Canada,38276,10,5,8,High,Bronze,100.0
9338,51,Female,Canada,40804,10,2,18,Low,Gold,92.07
9339,61,Male,USA,43648,6,3,17,Low,Gold,78.82
9340,22,Male,Germany,31603,1,5,18,Medium,Gold,61.14
9341,22,Male,Canada,36316,7,4,3,Low,Gold,70.41
9342,48,Female,Germany,59296,8,2,14,High,Silver,86.3
9343,62,Female,USA,40183,2,10,5,High,Gold,100.0
9344,26,Male,Germany,111592,4,6,5,Medium,Gold,89.37
9345,59,Male,UK,42561,5,1,9,Medium,Gold,55.85
9346,49,Male,USA,102286,7,6,19,High,Bronze,99.24
9347,50,Female,Germany,75615,3,9,20,Low,Bronze,100.0
9348,20,Female,France,61528,8,1,2,Low,Bronze,54.34
9349,47,Male,Germany,94318,2,6,20,Medium,Bronze,85.81
9350,67,Female,USA,70604,9,7,16,Medium,Silver,100.0
9351,29,Female,France,101912,5,4,5,Low,Bronze,66.54
9352,46,Female,Germany,62016,4,4,3,Low,Bronze,67.99
9353,20,Male,Germany,101193,5,3,7,Low,Silver,77.19
9354,43,Female,USA,100601,10,8,11,High,Gold,100.0
9355,47,Male,France,62647,4,7,2,Medium,Gold,72.3
9356,26,Male,France,111584,6,3,14,Low,Bronze,83.16
9357,43,Male,Germany,41943,10,7,4,High,Bronze,100.0
9358,19,Male,UK,98732,5,8,14,Medium,Silver,79.88
9359,20,Male,USA,112177,4,10,6,Medium,Bronze,100.0
9360,63,Male,USA,112612,5,2,14,High,Gold,84.65
9361,21,Female,Canada,39934,2,9,12,Low,Bronze,78.22
9362,42,Male,France,95590,10,9,13,Low,Gold,100.0
9363,68,Female,France,118731,2,10,20,High,Bronze,100.0
9364,30,Female,Canada,80949,9,7,4,Low,Bronze,100.0
9365,56,Female,Germany,32471,5,5,6,Medium,Silver,64.38
9366,61,Female,Germany,111858,8,10,6,Low,Bronze,100.0
9367,52,Male,USA,118527,9,8,18,High,Gold,100.0
9368,40,Female,Germany,82982,1,9,13,High,Bronze,92.65
9369,26,Male,UK,48038,3,7,20,Low,Bronze,78.1
9370,19,Male,UK,83441,10,8,10,High,Gold,100.0
9371,58,Female,UK,97836,10,7,8,Low,Bronze,100.0
9372,61,Male,Canada,59698,8,1,11,Medium,Silver,84.43
9373,48,Female,UK,119335,2,7,17,Low,Bronze,100.0
9374,61,Male,Canada,105402,10,6,13,Medium,Bronze,100.0
9375,64,Male,USA,40862,8,9,14,Low,Bronze,100.0
9376,19,Male,USA,57288,10,1,19,Low,Gold,96.77
9377,49,Female,UK,96369,1,1,11,High,Silver,47.55
9378,35,Female,Canada,88504,6,5,2,Low,Bronze,92.15
9379,30,Male,UK,48618,6,6,1,Low,Gold,77.95
9380,63,Male,Germany,109453,9,6,1,Medium,Gold,100.0
9381,22,Female,Canada,66246,5,6,7,Low,Silver,80.96
9382,59,Male,Canada,88343,8,1,9,High,Bronze,94.88
9383,61,Female,Canada,58288,10,4,1,High,Silver,98.74
9384,27,Female,Canada,101178,7,6,18,Low,Gold,100.0
9385,60,Female,Germany,113663,7,2,7,Low,Silver,86.63
9386,42,Female,UK,80716,1,7,10,Low,Silver,80.32
9387,51,Male,USA,118166,8,5,7,Low,Silver,100.0
9388,54,Female,France,111646,6,3,5,High,Bronze,84.91
9389,47,Female,France,54070,2,8,5,High,Silver,69.68
9390,24,Female,Canada,97749,3,1,14,High,Bronze,63.2
9391,23,Female,Canada,46387,7,2,18,High,Gold,74.03
9392,20,Male,USA,99883,9,10,4,High,Bronze,100.0
9393,30,Female,France,119335,5,9,3,High,Silver,100.0
9394,20,Male,Canada,30471,2,6,4,High,Silver,64.4
9395,43,Female,Germany,53453,10,5,18,High,Gold,100.0
9396,41,Female,France,73506,1,10,17,Medium,Bronze,91.9
9397,23,Male,Germany,97849,2,9,8,Low,Silver,94.9
9398,60,Female,USA,55835,6,10,15,High,Bronze,100.0
9399,66,Male,USA,35747,9,5,18,High,Bronze,100.0
9400,59,Female,France,84824,2,3,3,High,Silver,64.83
9401,29,Male,UK,62518,7,1,18,High,Bronze,62.83
9402,66,Male,France,94992,5,6,13,Medium,Silver,100.0
9403,53,Male,Germany,109379,2,7,20,High,Bronze,95.89
9404,19,Male,UK,52277,6,3,14,Medium,Gold,79.07
9405,28,Male,Germany,60037,4,9,12,High,Bronze,100.0
9406,56,Female,Germany,113709,4,2,15,Medium,Silver,84.06
9407,51,Male,Germany,56639,5,4,4,High,Silver,79.31
9408,43,Male,Canada,33169,1,1,9,Medium,Silver,34.65
9409,35,Female,UK,47179,5,2,12,High,Gold,61.43
9410,38,Male,Canada,53442,2,6,16,High,Bronze,72.55
9411,53,Female,Canada,107413,8,7,20,Low,Gold,100.0
9412,57,Female,Germany,37737,9,1,19,High,Gold,82.01
9413,69,Male,USA,59289,9,7,13,High,Silver,100.0
9414,63,Male,France,114564,10,8,14,High,Bronze,100.0
9415,61,Male,USA,50866,6,2,16,Medium,Silver,63.45
9416,39,Male,Germany,111440,9,3,12,High,Gold,100.0
9417,47,Male,France,30903,10,10,5,Low,Silver,100.0
9418,67,Male,France,66265,7,7,12,High,Gold,100.0
9419,60,Female,Germany,51787,3,2,15,Low,Gold,70.3
9420,47,Female,Canada,109850,7,10,18,Medium,Bronze,100.0
9421,25,Female,France,111587,7,5,4,Medium,Bronze,90.6
9422,51,Female,France,51581,3,8,19,High,Silver,89.74
9423,64,Male,France,105939,4,1,10,High,Gold,73.14
9424,26,Male,France,42512,5,2,15,High,Bronze,55.33
9425,68,Female,UK,50516,7,8,1,Low,Silver,95.93
9426,37,Male,Canada,74001,5,8,4,High,Gold,74.82
9427,57,Male,UK,59457,8,4,7,Low,Gold,97.25
9428,42,Female,UK,93944,10,2,7,High,Gold,97.12
9429,36,Female,Germany,33601,2,4,12,Low,Bronze,50.92
9430,22,Female,Canada,31220,5,9,16,High,Gold,80.49
9431,28,Female,USA,58747,7,4,16,Low,Bronze,81.25
9432,32,Male,Canada,34856,9,9,18,Low,Gold,100.0
9433,25,Female,USA,78751,2,7,3,Low,Silver,76.25
9434,36,Male,France,85233,8,7,1,Medium,Silver,100.0
9435,40,Female,USA,80964,10,6,3,High,Bronze,100.0
9436,44,Female,USA,97855,1,10,5,Medium,Silver,100.0
9437,57,Female,USA,63443,6,2,12,Medium,Silver,77.69
9438,49,Male,France,79250,1,9,6,Low,Silver,91.0
9439,43,Male,France,84355,6,4,17,High,Silver,100.0
9440,44,Male,UK,46481,10,10,3,Low,Gold,100.0
9441,36,Male,USA,105283,2,2,12,High,Bronze,54.33
9442,67,Female,Canada,96796,3,9,11,Low,Gold,100.0
9443,59,Female,Germany,113094,3,5,4,Medium,Silver,81.4
9444,46,Female,UK,99624,10,6,2,Low,Gold,100.0
9445,56,Female,USA,45648,6,7,20,High,Silver,96.16
9446,58,Male,UK,102754,10,4,8,Medium,Silver,100.0
9447,50,Female,USA,83932,4,3,10,Medium,Silver,88.97
9448,36,Female,USA,83699,8,9,15,Low,Gold,100.0
9449,54,Female,UK,112991,6,2,7,High,Gold,78.04
9450,36,Male,USA,73633,4,6,15,Low,Bronze,80.97
9451,50,Male,USA,49534,1,3,16,Low,Bronze,66.96
9452,64,Male,Germany,88698,10,9,16,High,Silver,100.0
9453,33,Female,Canada,118388,6,2,16,Medium,Bronze,70.43
9454,40,Male,France,33263,10,3,18,High,Gold,100.0
9455,24,Male,Germany,113690,8,9,2,Low,Bronze,100.0
9456,43,Female,France,30945,9,5,1,High,Bronze,95.26
9457,49,Male,France,32952,8,3,1,Low,Bronze,98.03
9458,29,Female,Canada,38235,9,5,11,Medium,Gold,87.27
9459,25,Female,Germany,56335,9,5,12,Low,Bronze,100.0
9460,22,Male,USA,78660,7,6,18,High,Gold,88.99
9461,59,Female,Canada,114184,6,9,12,High,Bronze,100.0
9462,45,Female,USA,80879,3,5,19,Medium,Bronze,61.88
9463,22,Female,USA,43367,10,10,11,Low,Bronze,100.0
9464,66,Female,USA,116993,3,1,5,Low,Gold,70.05
9465,43,Male,USA,112954,6,3,20,Low,Silver,93.59
9466,22,Female,Germany,89102,9,9,6,High,Gold,100.0
9467,39,Male,France,30104,6,8,19,Low,Silver,100.0
9468,32,Female,France,60695,8,6,17,Low,Bronze,100.0
9469,30,Female,Germany,58625,8,4,11,Low,Gold,88.98
9470,45,Female,France,95237,5,1,1,Medium,Silver,39.48
9471,50,Female,Canada,99200,5,1,18,Low,Bronze,73.28
9472,60,Female,USA,82054,3,10,20,Medium,Bronze,100.0
9473,40,Female,USA,75605,1,10,3,Low,Silver,84.96
9474,50,Female,USA,90023,5,4,5,High,Gold,79.33
9475,60,Male,UK,46027,10,7,2,Medium,Bronze,100.0
9476,35,Male,Canada,97590,9,4,14,Medium,Bronze,100.0
9477,67,Male,UK,81841,10,8,13,Low,Bronze,100.0
9478,47,Female,Germany,55793,9,9,2,Medium,Bronze,100.0
9479,43,Male,UK,98245,10,7,5,High,Bronze,100.0
9480,33,Female,France,74985,9,5,4,Medium,Gold,100.0
9481,30,Male,France,99504,1,7,10,Low,Silver,78.91
9482,56,Male,Canada,31633,8,10,18,High,Silver,100.0
9483,50,Female,UK,103764,8,6,9,High,Bronze,100.0
9484,43,Female,UK,60008,10,3,12,Medium,Bronze,91.11
9485,65,Female,USA,53178,7,6,8,High,Bronze,100.0
9486,18,Female,Canada,51052,9,2,1,Low,Gold,80.51
9487,66,Female,USA,116669,1,5,19,Medium,Silver,75.43
9488,55,Male,Canada,36727,2,7,1,Low,Silver,63.64
9489,19,Female,Canada,39808,9,9,6,High,Bronze,100.0
9490,66,Female,UK,73084,8,1,14,High,Silver,83.65
9491,23,Female,USA,112798,10,2,17,High,Gold,100.0
9492,63,Male,Germany,98870,4,8,4,Medium,Bronze,100.0
9493,67,Female,USA,81790,4,3,17,High,Bronze,73.3
9494,55,Male,Germany,96984,6,6,11,Medium,Silver,100.0
9495,59,Male,France,91198,5,2,18,High,Silver,84.78
9496,41,Male,Canada,44429,8,9,4,High,Silver,100.0
9497,35,Male,USA,59881,7,9,15,Low,Bronze,100.0
9498,44,Female,Canada,91486,10,5,5,Low,Silver,100.0
9499,58,Female,USA,37971,8,5,15,Medium,Bronze,100.0
9500,25,Female,France,80302,2,2,7,High,Gold,38.41
9501,45,Female,USA,86397,6,3,16,Medium,Bronze,86.32
9502,27,Male,France,95888,7,2,19,High,Silver,80.62
9503,34,Male,Canada,117609,10,5,2,Medium,Bronze,100.0
9504,46,Female,UK,85030,1,3,16,Low,Bronze,50.62
9505,23,Female,Germany,34686,2,1,13,Medium,Gold,45.12
9506,31,Female,Canada,112149,10,10,16,Medium,Gold,100.0
9507,39,Male,UK,30320,7,10,17,High,Gold,100.0
9508,23,Male,Canada,48917,6,9,17,Medium,Gold,100.0
9509,43,Male,Canada,82890,4,5,9,Low,Silver,85.1
9510,56,Female,USA,75133,4,3,19,Medium,Gold,73.23
9511,29,Male,France,88967,3,3,19,Medium,Bronze,50.53
9512,52,Male,France,110617,5,5,3,Medium,Silver,72.95
9513,31,Male,USA,36987,5,8,20,Medium,Silver,100.0
9514,39,Female,USA,30808,9,2,9,High,Bronze,83.0
9515,68,Male,Canada,107385,10,5,10,Medium,Silver,100.0
9516,40,Female,France,113753,9,7,19,Medium,Gold,100.0
9517,65,Female,Canada,34514,7,7,16,High,Gold,100.0
9518,24,Female,UK,112736,8,9,14,Low,Silver,100.0
